entry	name	class	subclass	quality	displayId	inventoryType	reqLevel	itemLevel
1086858	Snarkshaw Spaulders of Power	4	2	3	62841	3	0	54
1086859	Snarkshaw Spaulders of Glory	4	2	4	62842	3	0	54
1086860	Snarkshaw Spaulders of Glory	4	2	4	62842	3	0	54
1086861	Snarkshaw Spaulders of the Gods	4	2	5	62843	3	0	54
1086862	Calm Before the Storm's Snarkshaw Spaulders	4	2	5	62843	3	0	54
1086863	Improved Eschewal Greaves	4	4	2	62844	8	0	54
1086864	Improved Eschewal Greaves	4	4	2	62844	8	0	54
1086865	Improved Eschewal Greaves	4	4	2	62844	8	0	54
1086866	Improved Eschewal Greaves	4	4	2	62844	8	0	54
1086867	Eschewal Greaves of Power	4	4	3	62845	8	0	54
1086868	Eschewal Greaves of Power	4	4	3	62845	8	0	54
1086869	Eschewal Greaves of Glory	4	4	4	62846	8	0	54
1086870	Eschewal Greaves of Glory	4	4	4	62846	8	0	54
1086871	Eschewal Greaves of the Gods	4	4	5	62847	8	0	54
1086872	Calm Before the Storm's Eschewal Greaves	4	4	5	62847	8	0	54
1086873	Improved Hazecover Boots	4	1	2	62848	8	0	54
1086874	Improved Hazecover Boots	4	1	2	62848	8	0	54
1086875	Improved Hazecover Boots	4	1	2	62848	8	0	54
1086876	Improved Hazecover Boots	4	1	2	62848	8	0	54
1086877	Improved Hazecover Boots	4	1	2	62848	8	0	54
1086878	Hazecover Boots of Power	4	1	3	62849	8	0	54
1086879	Hazecover Boots of Power	4	1	3	62849	8	0	54
1086880	Hazecover Boots of Glory	4	1	4	62850	8	0	54
1086881	Hazecover Boots of Glory	4	1	4	62850	8	0	54
1086882	Hazecover Boots of the Gods	4	1	5	62851	8	0	54
1086883	A Little Slime Goes a Long Way's Hazecover Boots	4	1	5	62851	8	0	54
1086884	Improved Brazen Gauntlets	4	3	2	62852	10	0	54
1086885	Improved Brazen Gauntlets	4	3	2	62852	10	0	54
1086886	Brazen Gauntlets of Power	4	3	3	62853	10	0	54
1086887	Brazen Gauntlets of Power	4	3	3	62853	10	0	54
1086888	Brazen Gauntlets of Glory	4	3	4	62854	10	0	54
1086889	Brazen Gauntlets of Glory	4	3	4	62854	10	0	54
1086890	Brazen Gauntlets of the Gods	4	3	5	62855	10	0	54
1086891	A Little Slime Goes a Long Way's Brazen Gauntlets	4	3	5	62855	10	0	54
1086892	Improved Bloodsail Admiral's Hat	4	1	2	62856	1	0	60
1086893	Improved Bloodsail Admiral's Hat	4	1	2	62856	1	0	60
1086894	Improved Bloodsail Admiral's Hat	4	1	2	62856	1	0	60
1086895	Improved Bloodsail Admiral's Hat	4	1	2	62856	1	0	60
1086896	Improved Bloodsail Admiral's Hat	4	1	2	62856	1	0	60
1086897	Bloodsail Admiral's Hat of Power	4	1	3	62857	1	0	60
1086898	Bloodsail Admiral's Hat of Power	4	1	3	62857	1	0	60
1086899	Bloodsail Admiral's Hat of Glory	4	1	4	62858	1	0	60
1086900	Bloodsail Admiral's Hat of Glory	4	1	4	62858	1	0	60
1086901	Bloodsail Admiral's Hat of the Gods	4	1	5	62859	1	0	60
1086902	Avast Ye, Admiral!'s Bloodsail Admiral's Hat	4	1	5	62859	1	0	60
1086903	Improved Chemist's Ring	4	0	2	6486	11	0	55
1086904	Chemist's Ring of Power	4	0	3	6486	11	0	55
1086905	Chemist's Ring of Power	4	0	3	6486	11	0	55
1086906	Chemist's Ring of Glory	4	0	4	6486	11	0	55
1086907	Chemist's Ring of the Gods	4	0	5	6486	11	0	55
1086908	Melding of Influences' Chemist's Ring	4	0	5	6486	11	0	55
1086909	Improved Chemist's Smock	4	1	2	62860	16	0	55
1086910	Improved Chemist's Smock	4	1	2	62860	16	0	55
1086911	Chemist's Smock of Power	4	1	3	62861	16	0	55
1086912	Chemist's Smock of Power	4	1	3	62861	16	0	55
1086913	Chemist's Smock of Glory	4	1	4	62862	16	0	55
1086914	Chemist's Smock of Glory	4	1	4	62862	16	0	55
1086915	Chemist's Smock of the Gods	4	1	5	62863	16	0	55
1086916	Melding of Influences' Chemist's Smock	4	1	5	62863	16	0	55
1086917	Improved Sandcomber Boots	4	1	2	62864	8	0	14
1086918	Improved Sandcomber Boots	4	1	2	62864	8	0	14
1086919	Improved Sandcomber Boots	4	1	2	62864	8	0	14
1086920	Improved Sandcomber Boots	4	1	2	62864	8	0	14
1086921	Improved Sandcomber Boots	4	1	2	62864	8	0	14
1086922	Sandcomber Boots of Power	4	1	2	62865	8	0	14
1086923	Sandcomber Boots of Power	4	1	2	62865	8	0	14
1086924	Improved Dryweed Belt	4	2	2	62866	6	0	14
1086925	Improved Dryweed Belt	4	2	2	62866	6	0	14
1086926	Improved Dryweed Belt	4	2	2	62866	6	0	14
1086927	Dryweed Belt of Power	4	2	3	62867	6	0	14
1086928	Dryweed Belt of Power	4	2	3	62867	6	0	14
1086929	Dryweed Belt of Glory	4	2	4	62868	6	0	14
1086930	Dryweed Belt of Glory	4	2	4	62868	6	0	14
1086931	Dryweed Belt of the Gods	4	2	5	62869	6	0	14
1086932	Washed Ashore's Dryweed Belt	4	2	5	62869	6	0	14
1086933	Improved Clamshell Bracers	4	3	2	62870	9	0	14
1086934	Improved Clamshell Bracers	4	3	2	62870	9	0	14
1086935	Improved Clamshell Bracers	4	3	2	62870	9	0	14
1086936	Improved Clamshell Bracers	4	3	2	62870	9	0	14
1086937	Improved Clamshell Bracers	4	3	2	62870	9	0	14
1086938	Clamshell Bracers of Power	4	3	2	62871	9	0	14
1086939	Clamshell Bracers of Power	4	3	2	62871	9	0	14
1086940	Improved Astoria Robes	4	1	2	62872	20	0	59
1086941	Improved Astoria Robes	4	1	2	62872	20	0	59
1086942	Improved Astoria Robes	4	1	2	62872	20	0	59
1086943	Improved Astoria Robes	4	1	2	62872	20	0	59
1086944	Improved Astoria Robes	4	1	2	62872	20	0	59
1086945	Astoria Robes of Power	4	1	3	62873	20	0	59
1086946	Astoria Robes of Power	4	1	3	62873	20	0	59
1086947	Astoria Robes of Glory	4	1	4	62874	20	0	59
1086948	Astoria Robes of Glory	4	1	4	62874	20	0	59
1086949	Astoria Robes of the Gods	4	1	5	62875	20	0	59
1086950	Put Her Down's Astoria Robes	4	1	5	62875	20	0	59
1086951	Improved Traphook Jerkin	4	2	2	62876	5	0	59
1086952	Improved Traphook Jerkin	4	2	2	62876	5	0	59
1086953	Improved Traphook Jerkin	4	2	2	62876	5	0	59
1086954	Improved Traphook Jerkin	4	2	2	62876	5	0	59
1086955	Improved Traphook Jerkin	4	2	2	62876	5	0	59
1086956	Traphook Jerkin of Power	4	2	3	62877	5	0	59
1086957	Traphook Jerkin of Power	4	2	3	62877	5	0	59
1086958	Traphook Jerkin of Glory	4	2	4	62878	5	0	59
1086959	Traphook Jerkin of Glory	4	2	4	62878	5	0	59
1086960	Traphook Jerkin of the Gods	4	2	5	62879	5	0	59
1086961	Put Her Down's Traphook Jerkin	4	2	5	62879	5	0	59
1086962	Improved Jadescale Breastplate	4	3	2	62880	5	0	59
1086963	Improved Jadescale Breastplate	4	3	2	62880	5	0	59
1086964	Improved Jadescale Breastplate	4	3	2	62880	5	0	59
1086965	Improved Jadescale Breastplate	4	3	2	62880	5	0	59
1086966	Improved Jadescale Breastplate	4	3	2	62880	5	0	59
1086967	Jadescale Breastplate of Power	4	3	3	62881	5	0	59
1086968	Jadescale Breastplate of Power	4	3	3	62881	5	0	59
1086969	Jadescale Breastplate of Glory	4	3	4	62882	5	0	59
1086970	Jadescale Breastplate of Glory	4	3	4	62882	5	0	59
1086971	Jadescale Breastplate of the Gods	4	3	5	62883	5	0	59
1086972	Put Her Down's Jadescale Breastplate	4	3	5	62883	5	0	59
1086973	Improved Timberland Armguards	4	1	2	62884	9	0	18
1086974	Improved Timberland Armguards	4	1	2	62884	9	0	18
1086975	Timberland Armguards of Power	4	1	3	62885	9	0	18
1086976	Timberland Armguards of Power	4	1	3	62885	9	0	18
1086977	Timberland Armguards of Glory	4	1	4	62886	9	0	18
1086978	Timberland Armguards of Glory	4	1	4	62886	9	0	18
1086979	Timberland Armguards of the Gods	4	1	5	62887	9	0	18
1086980	WANTED: Murkdeep!'s Timberland Armguards	4	1	5	62887	9	0	18
1086981	Improved Ridgeback Bracers	4	2	2	62888	9	0	18
1086982	Improved Ridgeback Bracers	4	2	2	62888	9	0	18
1086983	Ridgeback Bracers of Power	4	2	3	62889	9	0	18
1086984	Ridgeback Bracers of Power	4	2	3	62889	9	0	18
1086985	Ridgeback Bracers of Glory	4	2	4	62890	9	0	18
1086986	Ridgeback Bracers of Glory	4	2	4	62890	9	0	18
1086987	Ridgeback Bracers of the Gods	4	2	5	62891	9	0	18
1086988	WANTED: Murkdeep!'s Ridgeback Bracers	4	2	5	62891	9	0	18
1086989	Improved Breakwater Girdle	4	3	2	62892	6	0	18
1086990	Improved Breakwater Girdle	4	3	2	62892	6	0	18
1086991	Breakwater Girdle of Power	4	3	3	62893	6	0	18
1086992	Breakwater Girdle of Power	4	3	3	62893	6	0	18
1086993	Breakwater Girdle of Glory	4	3	4	62894	6	0	18
1086994	Breakwater Girdle of Glory	4	3	4	62894	6	0	18
1086995	Breakwater Girdle of the Gods	4	3	5	62895	6	0	18
1086996	WANTED: Murkdeep!'s Breakwater Girdle	4	3	5	62895	6	0	18
1086997	Improved Seal of Ascension	4	0	3	22415	11	0	61
1086998	Improved Seal of Ascension	4	0	3	22415	11	0	61
1086999	Improved Seal of Ascension	4	0	3	22415	11	0	61
1087000	Improved Seal of Ascension	4	0	3	22415	11	0	61
1087001	Improved Seal of Ascension	4	0	3	22415	11	0	61
1087002	Seal of Ascension of Power	4	0	3	22415	11	0	61
1087003	Seal of Ascension of Power	4	0	3	22415	11	0	61
1087004	Seal of Ascension of Glory	4	0	4	22415	11	0	61
1087005	Seal of Ascension of Glory	4	0	4	22415	11	0	61
1087006	Seal of Ascension of the Gods	4	0	5	22415	11	0	61
1087007	Seal of Ascension of Legend	4	0	5	22415	11	0	61
1087008	Improved Moonstone Wand	2	19	2	62896	26	0	18
1087009	Improved Moonstone Wand	2	19	2	62896	26	0	18
1087010	Improved Moonstone Wand	2	19	2	62896	26	0	18
1087011	Improved Moonstone Wand	2	19	2	62896	26	0	18
1087012	Improved Moonstone Wand	2	19	2	62896	26	0	18
1087013	Moonstone Wand of Power	2	19	3	62897	26	0	18
1087014	Moonstone Wand of Power	2	19	3	62897	26	0	18
1087015	Moonstone Wand of Glory	2	19	4	62898	26	0	18
1087016	Moonstone Wand of Glory	2	19	4	62898	26	0	18
1087017	Moonstone Wand of the Gods	2	19	5	62899	26	0	18
1087018	Blackwood Corrupted's Moonstone Wand	2	19	5	62899	26	0	18
1087019	Improved Wildkeeper Leggings	4	2	2	62900	7	0	18
1087020	Improved Wildkeeper Leggings	4	2	2	62900	7	0	18
1087021	Improved Wildkeeper Leggings	4	2	2	62900	7	0	18
1087022	Improved Wildkeeper Leggings	4	2	2	62900	7	0	18
1087023	Wildkeeper Leggings of Power	4	2	3	62901	7	0	18
1087024	Wildkeeper Leggings of Power	4	2	3	62901	7	0	18
1087025	Wildkeeper Leggings of Glory	4	2	4	62902	7	0	18
1087026	Wildkeeper Leggings of Glory	4	2	4	62902	7	0	18
1087027	Wildkeeper Leggings of the Gods	4	2	5	62903	7	0	18
1087028	Blackwood Corrupted's Wildkeeper Leggings	4	2	5	62903	7	0	18
1087029	Improved Guststorm Legguards	4	3	2	62904	7	0	18
1087030	Improved Guststorm Legguards	4	3	2	62904	7	0	18
1087031	Improved Guststorm Legguards	4	3	2	62904	7	0	18
1087032	Guststorm Legguards of Power	4	3	3	62905	7	0	18
1087033	Guststorm Legguards of Power	4	3	3	62905	7	0	18
1087034	Guststorm Legguards of Glory	4	3	4	62906	7	0	18
1087035	Guststorm Legguards of Glory	4	3	4	62906	7	0	18
1087036	Guststorm Legguards of the Gods	4	3	5	62907	7	0	18
1087037	Blackwood Corrupted's Guststorm Legguards	4	3	5	62907	7	0	18
1087038	Improved Swiftfoot Treads	4	2	2	62908	8	0	60
1087039	Improved Swiftfoot Treads	4	2	2	62908	8	0	60
1087040	Improved Swiftfoot Treads	4	2	2	62908	8	0	60
1087041	Improved Swiftfoot Treads	4	2	2	62908	8	0	60
1087042	Swiftfoot Treads of Power	4	2	3	62909	8	0	60
1087043	Swiftfoot Treads of Power	4	2	3	62909	8	0	60
1087044	Swiftfoot Treads of Glory	4	2	4	62910	8	0	60
1087045	Swiftfoot Treads of Glory	4	2	4	62910	8	0	60
1087046	Swiftfoot Treads of the Gods	4	2	5	62911	8	0	60
1087047	Delivery to Ridgewell's Swiftfoot Treads	4	2	5	62911	8	0	60
1087048	Improved Blinkstrike Armguards	4	4	2	62912	9	0	60
1087049	Improved Blinkstrike Armguards	4	4	2	62912	9	0	60
1087050	Improved Blinkstrike Armguards	4	4	2	62912	9	0	60
1087051	Blinkstrike Armguards of Power	4	4	3	62913	9	0	60
1087052	Blinkstrike Armguards of Power	4	4	3	62913	9	0	60
1087053	Blinkstrike Armguards of Glory	4	4	4	62914	9	0	60
1087054	Blinkstrike Armguards of Glory	4	4	4	62914	9	0	60
1087055	Blinkstrike Armguards of the Gods	4	4	5	62915	9	0	60
1087056	Delivery to Ridgewell's Blinkstrike Armguards	4	4	5	62915	9	0	60
1087057	Improved Windreaper	2	0	3	62916	13	0	60
1087058	Improved Windreaper	2	0	3	62916	13	0	60
1087059	Improved Windreaper	2	0	3	62916	13	0	60
1087060	Improved Windreaper	2	0	3	62916	13	0	60
1087061	Improved Windreaper	2	0	3	62916	13	0	60
1087062	Windreaper of Power	2	0	3	62917	13	0	60
1087063	Windreaper of Power	2	0	3	62917	13	0	60
1087064	Windreaper of Glory	2	0	4	62918	13	0	60
1087065	Windreaper of Glory	2	0	4	62918	13	0	60
1087066	Windreaper of the Gods	2	0	5	62919	13	0	60
1087067	Dawn's Gambit's Windreaper	2	0	5	62919	13	0	60
1087068	Improved Dancing Sliver	2	10	3	62920	17	0	60
1087069	Improved Dancing Sliver	2	10	3	62920	17	0	60
1087070	Improved Dancing Sliver	2	10	3	62920	17	0	60
1087071	Improved Dancing Sliver	2	10	3	62920	17	0	60
1087072	Improved Dancing Sliver	2	10	3	62920	17	0	60
1087073	Dancing Sliver of Power	2	10	3	62921	17	0	60
1087074	Dancing Sliver of Power	2	10	3	62921	17	0	60
1087075	Dancing Sliver of Glory	2	10	4	62922	17	0	60
1087076	Dancing Sliver of Glory	2	10	4	62922	17	0	60
1087077	Dancing Sliver of the Gods	2	10	5	62923	17	0	60
1087078	Dawn's Gambit's Dancing Sliver	2	10	5	62923	17	0	60
1087079	Improved Enchanted Gold Bloodrobe	4	1	3	62924	20	0	38
1087080	Improved Enchanted Gold Bloodrobe	4	1	3	62924	20	0	38
1087081	Improved Enchanted Gold Bloodrobe	4	1	3	62924	20	0	38
1087082	Improved Enchanted Gold Bloodrobe	4	1	3	62924	20	0	38
1087083	Improved Enchanted Gold Bloodrobe	4	1	3	62924	20	0	38
1087084	Enchanted Gold Bloodrobe of Power	4	1	3	62925	20	0	38
1087085	Enchanted Gold Bloodrobe of Power	4	1	3	62925	20	0	38
1087086	Enchanted Gold Bloodrobe of Glory	4	1	4	62926	20	0	38
1087087	Enchanted Gold Bloodrobe of Glory	4	1	4	62926	20	0	38
1087088	Enchanted Gold Bloodrobe of the Gods	4	1	5	62927	20	0	38
1087089	Completed Robe's Enchanted Gold Bloodrobe	4	1	5	62927	20	0	38
1087090	Improved Blitzcleaver	2	0	2	62928	13	0	54
1087091	Improved Blitzcleaver	2	0	2	62928	13	0	54
1087092	Improved Blitzcleaver	2	0	2	62928	13	0	54
1087093	Improved Blitzcleaver	2	0	2	62928	13	0	54
1087094	Improved Blitzcleaver	2	0	2	62928	13	0	54
1087095	Blitzcleaver of Power	2	0	3	62929	13	0	54
1087096	Blitzcleaver of Power	2	0	3	62929	13	0	54
1087097	Blitzcleaver of Glory	2	0	4	62930	13	0	54
1087098	Blitzcleaver of Glory	2	0	4	62930	13	0	54
1087099	Blitzcleaver of the Gods	2	0	5	62931	13	0	54
1087100	Return to Tinkee's Blitzcleaver	2	0	5	62931	13	0	54
1087101	Improved Grave Scepter	2	4	2	62932	21	0	54
1087102	Improved Grave Scepter	2	4	2	62932	21	0	54
1087103	Improved Grave Scepter	2	4	2	62932	21	0	54
1087104	Grave Scepter of Power	2	4	3	62933	21	0	54
1087105	Grave Scepter of Power	2	4	3	62933	21	0	54
1087106	Grave Scepter of Glory	2	4	4	62934	21	0	54
1087107	Grave Scepter of Glory	2	4	4	62934	21	0	54
1087108	Grave Scepter of the Gods	2	4	5	62935	21	0	54
1087109	Return to Tinkee's Grave Scepter	2	4	5	62935	21	0	54
1087110	Improved Briarsteel Shortsword	2	7	2	62936	13	0	14
1087111	Improved Briarsteel Shortsword	2	7	2	62936	13	0	14
1087112	Improved Briarsteel Shortsword	2	7	2	62936	13	0	14
1087113	Improved Briarsteel Shortsword	2	7	2	62936	13	0	14
1087114	Briarsteel Shortsword of Power	2	7	3	62937	13	0	14
1087115	Briarsteel Shortsword of Power	2	7	3	62937	13	0	14
1087116	Briarsteel Shortsword of Glory	2	7	4	62938	13	0	14
1087117	Briarsteel Shortsword of Glory	2	7	4	62938	13	0	14
1087118	Briarsteel Shortsword of the Gods	2	7	5	62939	13	0	14
1087119	Fragments Within's Briarsteel Shortsword	2	7	5	62939	13	0	14
1087120	Improved Curvewood Dagger	2	15	2	62940	13	0	14
1087121	Improved Curvewood Dagger	2	15	2	62940	13	0	14
1087122	Improved Curvewood Dagger	2	15	2	62940	13	0	14
1087123	Improved Curvewood Dagger	2	15	2	62940	13	0	14
1087124	Curvewood Dagger of Power	2	15	3	62941	13	0	14
1087125	Curvewood Dagger of Power	2	15	3	62941	13	0	14
1087126	Curvewood Dagger of Glory	2	15	4	62942	13	0	14
1087127	Curvewood Dagger of Glory	2	15	4	62942	13	0	14
1087128	Curvewood Dagger of the Gods	2	15	5	62943	13	0	14
1087129	Fragments Within's Curvewood Dagger	2	15	5	62943	13	0	14
1087130	Improved Oakthrush Staff	2	10	2	62944	17	0	14
1087131	Improved Oakthrush Staff	2	10	2	62944	17	0	14
1087132	Oakthrush Staff of Power	2	10	3	62945	17	0	14
1087133	Oakthrush Staff of Power	2	10	3	62945	17	0	14
1087134	Oakthrush Staff of Glory	2	10	4	62946	17	0	14
1087135	Oakthrush Staff of Glory	2	10	4	62946	17	0	14
1087136	Oakthrush Staff of the Gods	2	10	5	62947	17	0	14
1087137	Fragments Within's Oakthrush Staff	2	10	5	62947	17	0	14
1087138	Improved Deep River Cloak	4	1	2	62948	16	0	56
1087139	Improved Deep River Cloak	4	1	2	62948	16	0	56
1087140	Improved Deep River Cloak	4	1	2	62948	16	0	56
1087141	Improved Deep River Cloak	4	1	2	62948	16	0	56
1087142	Deep River Cloak of Power	4	1	3	62949	16	0	56
1087143	Deep River Cloak of Power	4	1	3	62949	16	0	56
1087144	Deep River Cloak of Glory	4	1	4	62950	16	0	56
1087145	Deep River Cloak of Glory	4	1	4	62950	16	0	56
1087146	Deep River Cloak of the Gods	4	1	5	62951	16	0	56
1087147	Strange Sources' Deep River Cloak	4	1	5	62951	16	0	56
1087148	Improved Ragged John's Neverending Cup	4	0	3	18119	12	0	60
1087149	Improved Ragged John's Neverending Cup	4	0	3	18119	12	0	60
1087150	Improved Ragged John's Neverending Cup	4	0	3	18119	12	0	60
1087151	Improved Ragged John's Neverending Cup	4	0	3	18119	12	0	60
1087152	Improved Ragged John's Neverending Cup	4	0	3	18119	12	0	60
1087153	Ragged John's Neverending Cup of Power	4	0	3	18119	12	0	60
1087154	Ragged John's Neverending Cup of Power	4	0	3	18119	12	0	60
1087155	Ragged John's Neverending Cup of Glory	4	0	4	18119	12	0	60
1087156	Ragged John's Neverending Cup of Glory	4	0	4	18119	12	0	60
1087157	Ragged John's Neverending Cup of the Gods	4	0	5	18119	12	0	60
1087158	Mother's Milk's Ragged John's Neverending Cup	4	0	5	18119	12	0	60
1087159	Improved Prismcharm	4	0	2	26551	12	0	60
1087160	Improved Prismcharm	4	0	2	26551	12	0	60
1087161	Improved Prismcharm	4	0	2	26551	12	0	60
1087162	Improved Prismcharm	4	0	2	26551	12	0	60
1087163	Improved Prismcharm	4	0	2	26551	12	0	60
1087164	Prismcharm of Power	4	0	3	26551	12	0	60
1087165	Prismcharm of Power	4	0	3	26551	12	0	60
1087166	Prismcharm of Glory	4	0	4	26551	12	0	60
1087167	Prismcharm of Glory	4	0	4	26551	12	0	60
1087168	Prismcharm of the Gods	4	0	5	26551	12	0	60
1087169	Urok Doomhowl's Prismcharm	4	0	5	26551	12	0	60
1087170	Improved Seaspray Bracers	4	3	2	62952	9	0	59
1087171	Improved Seaspray Bracers	4	3	2	62952	9	0	59
1087172	Improved Seaspray Bracers	4	3	2	62952	9	0	59
1087173	Seaspray Bracers of Power	4	3	3	62953	9	0	59
1087174	Seaspray Bracers of Power	4	3	3	62953	9	0	59
1087175	Seaspray Bracers of Glory	4	3	4	62954	9	0	59
1087176	Seaspray Bracers of Glory	4	3	4	62954	9	0	59
1087177	Seaspray Bracers of the Gods	4	3	5	62955	9	0	59
1087178	Guarding Secrets' Seaspray Bracers	4	3	5	62955	9	0	59
1087179	Improved Shining Armplates	4	4	2	62956	9	0	59
1087180	Improved Shining Armplates	4	4	2	62956	9	0	59
1087181	Shining Armplates of Power	4	4	3	62957	9	0	59
1087182	Shining Armplates of Power	4	4	3	62957	9	0	59
1087183	Shining Armplates of Glory	4	4	4	62958	9	0	59
1087184	Shining Armplates of Glory	4	4	4	62958	9	0	59
1087185	Shining Armplates of the Gods	4	4	5	62959	9	0	59
1087186	Guarding Secrets' Shining Armplates	4	4	5	62959	9	0	59
1087187	Improved Thornflinger	2	2	2	62960	15	0	57
1087188	Improved Thornflinger	2	2	2	62960	15	0	57
1087189	Improved Thornflinger	2	2	2	62960	15	0	57
1087190	Improved Thornflinger	2	2	2	62960	15	0	57
1087191	Improved Thornflinger	2	2	2	62960	15	0	57
1087192	Thornflinger of Power	2	2	3	62961	15	0	57
1087193	Thornflinger of Power	2	2	3	62961	15	0	57
1087194	Thornflinger of Glory	2	2	4	62962	15	0	57
1087195	Thornflinger of Glory	2	2	4	62962	15	0	57
1087196	Thornflinger of the Gods	2	2	5	62963	15	0	57
1087197	Wildkin of Elune's Thornflinger	2	2	5	62963	15	0	57
1087198	Improved Opaline Medallion	4	0	2	9857	2	0	57
1087199	Improved Opaline Medallion	4	0	2	9857	2	0	57
1087200	Improved Opaline Medallion	4	0	2	9857	2	0	57
1087201	Improved Opaline Medallion	4	0	2	9857	2	0	57
1087202	Opaline Medallion of Power	4	0	3	9857	2	0	57
1087203	Opaline Medallion of Power	4	0	3	9857	2	0	57
1087204	Opaline Medallion of Glory	4	0	4	9857	2	0	57
1087205	Opaline Medallion of Glory	4	0	4	9857	2	0	57
1087206	Opaline Medallion of the Gods	4	0	5	9857	2	0	57
1087207	Wildkin of Elune's Opaline Medallion	4	0	5	9857	2	0	57
1087208	Improved Wyrmthalak's Shackles	4	1	3	62964	9	0	60
1087209	Improved Wyrmthalak's Shackles	4	1	3	62964	9	0	60
1087210	Improved Wyrmthalak's Shackles	4	1	3	62964	9	0	60
1087211	Improved Wyrmthalak's Shackles	4	1	3	62964	9	0	60
1087212	Improved Wyrmthalak's Shackles	4	1	3	62964	9	0	60
1087213	Wyrmthalak's Shackles of Power	4	1	3	62965	9	0	60
1087214	Wyrmthalak's Shackles of Power	4	1	3	62965	9	0	60
1087215	Wyrmthalak's Shackles of Glory	4	1	4	62966	9	0	60
1087216	Wyrmthalak's Shackles of Glory	4	1	4	62966	9	0	60
1087217	Wyrmthalak's Shackles of the Gods	4	1	5	62967	9	0	60
1087218	Warlord's Command's Wyrmthalak's Shackles	4	1	5	62967	9	0	60
1087219	Improved Omokk's Girth Restrainer	4	4	3	62968	6	0	60
1087220	Improved Omokk's Girth Restrainer	4	4	3	62968	6	0	60
1087221	Improved Omokk's Girth Restrainer	4	4	3	62968	6	0	60
1087222	Improved Omokk's Girth Restrainer	4	4	3	62968	6	0	60
1087223	Omokk's Girth Restrainer of Power	4	4	3	62969	6	0	60
1087224	Omokk's Girth Restrainer of Power	4	4	3	62969	6	0	60
1087225	Omokk's Girth Restrainer of Glory	4	4	4	62970	6	0	60
1087226	Omokk's Girth Restrainer of Glory	4	4	4	62970	6	0	60
1087227	Omokk's Girth Restrainer of the Gods	4	4	5	62971	6	0	60
1087228	Warlord's Command's Omokk's Girth Restrainer	4	4	5	62971	6	0	60
1087229	Improved Halycon's Muzzle	4	2	3	62972	3	0	60
1087230	Improved Halycon's Muzzle	4	2	3	62972	3	0	60
1087231	Improved Halycon's Muzzle	4	2	3	62972	3	0	60
1087232	Improved Halycon's Muzzle	4	2	3	62972	3	0	60
1087233	Improved Halycon's Muzzle	4	2	3	62972	3	0	60
1087234	Halycon's Muzzle of Power	4	2	3	62973	3	0	60
1087235	Halycon's Muzzle of Power	4	2	3	62973	3	0	60
1087236	Halycon's Muzzle of Glory	4	2	4	62974	3	0	60
1087237	Halycon's Muzzle of Glory	4	2	4	62974	3	0	60
1087238	Halycon's Muzzle of the Gods	4	2	5	62975	3	0	60
1087239	Warlord's Command's Halycon's Muzzle	4	2	5	62975	3	0	60
1087240	Improved Vosh'gajin's Strand	4	2	3	62976	6	0	60
1087241	Improved Vosh'gajin's Strand	4	2	3	62976	6	0	60
1087242	Improved Vosh'gajin's Strand	4	2	3	62976	6	0	60
1087243	Vosh'gajin's Strand of Power	4	2	3	62977	6	0	60
1087244	Vosh'gajin's Strand of Power	4	2	3	62977	6	0	60
