entry	name	subname	level_min	level_max	rank	type	display_id	display_scale
9598	Arei		56	56	0	4	11362	0
9599	Arei Transformed		1	1	0	4	1461	1
9600	Parrot		1	1	0	8	8816	0
9601	Treant Spirit		52	53	0	4	8824	0
9602	Hahk'Zor		54	54	4	7	11564	0
9604	Gorgon'och		54	54	4	7	11562	0
9605	Blackrock Raider		59	59	0	7	6049	0
9616	Laris Geardawdle		50	50	0	7	8829	1.15
9617	[UNUSED] Eyan Mulcom		50	50	0	7	8830	1
9618	Karna Remtravel		49	49	0	7	8831	0
9619	Torwa Pathfinder		51	51	0	7	8832	1.35
9620	Dreka'Sur		50	50	0	7	8890	0
9621	Gargantuan Ooze		50	51	0	10	9595	0
9622	U'cha		55	55	0	1	8844	0
9623	A-Me 01		48	48	0	9	8841	0
9636	Kireena	Trade Goods	41	41	0	7	10692	1.25
9637	Scorching Totem		52	52	0	11	4589	0
9656	Tiny Walking Bomb		1	1	0	1	8909	0
9657	Lil' Smoky		1	1	0	1	8910	0
9658	Distract Test		1	1	0	8	304	1
9659	Unkillable Test Dummy		60	60	0	7	2467	1
9660	Agnar Beastamer		47	47	0	7	8929	0
9662	Sprite Darter Hatchling		1	1	0	1	6294	0
9676	Tink Sprocketwhistle	Engineering Supplies	24	24	0	7	9027	1.15
9677	Ograbisi		55	55	1	7	11553	1
9678	Shill Dinger		56	56	1	7	9051	0
9679	Tobias Seecher		52	52	1	7	9054	0
9680	Crest Killer		54	54	1	7	9053	0
9681	Jaz		53	53	1	7	9049	1
9682	Marshal Reginald Windsor		52	52	1	7	9052	0
9683	Lar'korwi Mate		49	50	0	1	5242	0
9684	Lar'korwi		56	56	0	1	11318	0
9686	[PH] TESTTAUREN		1	1	0	7	4300	1
9687	Windwall Totem		45	45	0	11	4590	0
9688	Windwall Totem II		45	45	0	11	4590	0
9689	Windwall Totem III		59	59	0	11	4590	0
9690	Ember Worg		51	52	0	1	9371	0
9691	Venomtip Scorpid		52	53	0	1	8970	0
9692	Bloodaxe Raider	Bloodaxe Legion	57	58	1	7	9602	0
9693	Bloodaxe Evoker	Bloodaxe Legion	58	59	1	7	9625	0
9694	Slavering Ember Worg		53	54	0	1	11420	0
9695	Deathlash Scorpid		54	55	0	1	10984	0
9696	Bloodaxe Worg	Scarshield Legion	56	57	0	1	9562	0
9697	Giant Ember Worg		55	56	0	1	9370	0
9698	Firetail Scorpid		56	57	0	1	10985	0
9699	Fire Beetle		1	1	0	8	8971	0
9700	Lava Crab		1	1	0	8	5560	0.3
9701	Spire Scorpid		58	58	0	1	2864	0
9702	Grurk		18	18	0	7	6032	1
9703	Il'thurk		17	17	0	7	6032	1
9704	Lumurk		17	17	0	7	6032	1
9705	Illusionary Dreamwatcher		1	1	0	2	8972	1
9706	Yorba Screwspigot		53	53	0	7	11388	0
9707	Scarshield Portal		54	55	0	10	9510	0
9708	Burning Imp		54	55	0	3	4449	1
9716	Bloodaxe Warmonger	Bloodaxe Legion	57	58	1	7	9617	0
9717	Bloodaxe Summoner	Bloodaxe Legion	57	58	1	7	9613	0
9718	Ghok Bashguud	Bloodaxe Champion	59	59	2	7	11809	0
9736	Quartermaster Zigris	Bloodaxe Legion	59	59	2	7	9738	0
9776	Flamekin Spitter		51	53	0	3	10815	0
9777	Flamekin Sprite		51	53	0	3	10816	0
9778	Flamekin Torcher		54	56	0	3	10817	0
9779	Flamekin Rager		54	56	0	3	10814	0
9796	Galgar		8	8	0	7	9151	0
9816	Pyroguard Emberseer		60	60	3	4	2172	1
9817	Blackhand Dreadweaver	Blackhand Legion	59	60	1	7	9670	0
9818	Blackhand Summoner	Blackhand Legion	59	60	1	7	9849	0
9819	Blackhand Veteran	Blackhand Legion	59	60	1	7	9686	0
9820	[UNUSED] [PH] Cheese Servant Floh		45	45	0	7	2589	1
9836	Mathredis Firestar		60	60	0	7	9149	0
9837	Lithilia		59	59	0	7	9150	1
9856	Auctioneer Grimful		50	50	0	7	9133	0
9857	Auctioneer Grizzlin		50	50	0	7	9132	0
9858	Auctioneer Kresky		50	50	0	7	10754	0
9859	Auctioneer Lympkin		50	50	0	7	9131	1.15
9860	Salia		54	54	0	3	10927	0
9861	Moora		52	52	0	3	10926	0
9862	Jaedenar Legionnaire		55	55	0	3	9129	0
9876	Locheed		48	48	0	7	9130	0
9877	Prince Xavalis		55	55	0	3	11335	0
9878	Entropic Beast		51	52	0	4	9449	0
9879	Entropic Horror		53	54	0	4	9449	0
9896	World Stable Master	Stable Master	10	10	0	7	2575	1
9916	Jarquia		46	46	0	7	478	0
9936	Corrupted Kitten		1	1	0	1	9209	1
9937	Common Kitten		5	5	0	1	9990	1
9938	Magmus		57	57	1	5	12162	0
9956	Shadowforge Flame Keeper		54	55	0	7	9309	0
9976	Tharlidun	Stable Master	30	30	0	7	9250	0
9977	Sylista	Stable Master	30	30	0	7	9249	0
9978	Wesley	Stable Master	30	30	0	7	9252	0
9979	Sarah Goode	Stable Master	30	30	0	7	9251	0
9980	Shelby Stoneflint	Stable Master	30	30	0	7	9253	0
9981	Sikwa	Stable Master	30	30	0	7	9254	1.25
9982	Penny	Stable Master	30	30	0	7	9255	0
9983	Kelsuwa	Stable Master	30	30	0	7	9256	1.35
9984	Ulbrek Firehand	Stable Master	30	30	0	7	9258	0
9985	Laziphus	Stable Master	30	30	0	7	9259	0
9986	Shyrka Wolfrunner	Stable Master	30	30	0	7	9260	0
9987	Shoja'my	Stable Master	30	30	0	7	9262	0
9988	Xon'cha	Stable Master	30	30	0	7	9261	0
9989	Lina Hearthstove	Stable Master	30	30	0	7	9263	0
9990	Lanti'gah		4	4	0	7	9574	0
9996	Winna Hazzard		57	57	0	7	9343	0
9997	Spraggle Frock		37	37	0	7	11389	0
9998	Shizzle		40	40	0	7	9341	0
9999	Ringo		54	54	0	7	9340	0
10000	Arugal		26	26	1	7	2353	0
10016	Tainted Rat		1	1	0	8	1141	0
10017	Tainted Cockroach		1	1	0	8	2177	0
10036	Brackenwall Enforcer		55	55	0	7	10704	0
10037	Lakeshire Guard		55	55	0	7	3447	0
10038	Night Watch Guard	The Night Watch	55	55	0	7	2381	0
10040	Gorishi Hive Guard		54	54	0	10	11085	0
10041	Gorishi Hive Queen		56	56	0	10	11086	0
10042	Corrupted Saber		5	5	0	1	9230	0
10043	Ribbly's Crony		48	52	1	7	9233	1.35
10044	[PH] Alex's Raid Testing Peon		60	60	0	7	3727	1
10045	Kirk Maxwell	Stable Master	30	30	0	7	9265	0
10046	Bethaine Flinthammer	Stable Master	30	30	0	7	9264	0
10047	Michael	Stable Master	30	30	0	7	9266	0
10048	Gereck	Stable Master	30	30	0	7	9267	0
10049	Hekkru	Stable Master	30	30	0	7	9268	0
10050	Seikwa	Stable Master	30	30	0	7	9269	1.25
10051	Seriadne	Stable Master	30	30	0	7	9270	0
10052	Maluressian	Stable Master	30	30	0	7	9271	0
10053	Anya Maulray	Stable Master	30	30	0	7	9273	0
10054	Bulrug	Stable Master	30	30	0	7	9272	1.48
10055	Morganus	Stable Master	30	30	0	7	9274	0
10056	Alassin	Stable Master	30	30	0	7	9275	0
10057	Theodore Mont Claire	Stable Master	30	30	0	7	9279	0
10058	Greth	Stable Master	30	30	0	7	9281	0
10059	Antarius	Stable Master	30	30	0	7	9282	0
10060	Grimestack	Stable Master	46	46	0	7	9284	0
10061	Killium Bouldertoe	Stable Master	30	30	0	7	9283	0
10062	Steven Black	Stable Master	30	30	0	7	9285	0
10063	Reggifuz	Stable Master	35	35	0	7	9286	0
10076	High Priestess of Thaurissan		58	58	1	7	9295	0
10077	Deathmaw		53	53	4	1	9562	0
10078	Terrorspark		55	55	4	3	1018	0
10079	Brave Moonhorn		30	30	0	7	9898	1.35
10080	Sandarr Dunereaver		45	45	2	7	9291	0
10081	Dustwraith		45	45	2	7	9292	0
10082	Zerillis		45	45	2	7	9293	0
10083	Rage Talon Flamescale		58	59	1	2	8249	0
10084	Rage Talon Whelp		57	57	0	2	457	1
10085	Jaelysia	Stable Master	30	30	0	7	9294	0
10086	Hesuwa Thunderhorn	Pet Trainer	40	40	0	7	9337	1.35
10088	Xao'tsu	Pet Trainer	40	40	0	7	9336	0
10089	Silvaria	Pet Trainer	40	40	0	7	9339	0
10090	Belia Thundergranite	Pet Trainer	40	40	0	7	9338	0
10096	High Justice Grimstone		52	52	1	7	9329	0
10116	Slave		1	1	0	7	9330	0
10117	Tortured Slave		1	1	0	6	7550	0
10118	Nessa Shadowsong	Fishing Supplies	25	25	0	7	9344	0
10119	Volchan		60	60	2	5	12232	0
10120	Vault Warder		45	45	1	4	5989	0
10136	Chemist Fuely		30	30	0	7	9353	0
10156	Scott's Test Dummy	TEST, Don't BUG	58	58	3	7	1045	1
10157	Moonkin Oracle		13	14	0	7	12236	0
10158	Moonkin		12	13	0	7	5927	0
10159	Young Moonkin		11	12	0	7	9390	0
10160	Raging Moonkin		12	14	0	7	12237	0
10161	Rookery Whelp		56	57	0	2	397	0
10162	Lord Victor Nefarius	Lord of Blackrock	63	63	3	2	9472	0
10176	Kaltunk		20	20	0	7	9470	0
10177	Spire Scarab		58	58	0	1	9469	1
10178	Riding MechaStrider (Flourescent Green)		1	1	0	9	9475	0
10179	Riding MechaStrider (Black)		1	1	0	9	9474	0
10180	Riding MechaStrider (Steel)		1	1	0	9	9476	0
10181	Lady Sylvanas Windrunner	Banshee Queen	63	63	3	7	11657	0
10182	Rexxar	Champion of the Horde	62	62	1	7	11660	0
10183	Moonflare Totem		54	55	0	11	4590	0
10184	Onyxia		63	63	3	2	8570	2
10196	General Colbatann		56	57	2	2	9489	0
10197	Mezzir the Howler		55	55	4	7	3208	0
10198	Kashoch the Reaver		60	60	2	5	10317	0
10199	Grizzle Snowpaw		59	59	4	7	9491	0
10200	Rak'shiri		57	57	4	1	10054	0
10201	Lady Hederine		61	61	2	3	10925	0
10202	Azurous		59	59	2	2	6373	0
10203	Berylgos		62	62	2	2	1687	1
10204	Misha		62	62	1	1	9492	0
10216	Gubber Blump		15	15	0	7	9550	0
10217	Flame Buffet Totem		56	57	0	11	4589	0
10218	Superior Healing Ward		56	56	0	10	2030	1
10219	Gwennyth Bly'Leggonde		21	21	0	7	9551	0
10220	Halycon		59	59	1	1	9567	0
10221	Bloodaxe Worg Pup		52	53	0	1	9563	1
10236	Wep		33	33	4	7	9529	1
10237	Yor		35	35	4	7	9530	1
10238	Staggon		35	35	4	7	9531	1
10239	Tepolar		38	38	2	7	9532	1
10256	[UNUSED] World Weapon Master Trainer	Weapon Master	50	50	0	7	11801	1
10257	Bijou		58	58	1	7	9553	0
10258	Rookery Guardian		58	59	1	2	2554	0
10259	Worg Pup		1	1	0	1	9563	0
10260	Kibler		56	56	0	7	9561	0
10261	Burning Felhound		54	55	0	3	1913	0
10262	Opus		40	40	0	1	9556	0
10263	Burning Felguard		56	57	2	3	5047	1.5
10264	Solakar Flamewreath		60	60	1	2	9581	0
10265	UNUSED [PH] Flamewreath Guard		58	59	1	2	8310	1
10266	Ug'thok	Journeyman Blacksmith	25	25	0	7	9739	0
10267	Tinkee Steamboil		53	53	0	7	9791	0
10268	Gizrul the Slavener		60	60	1	1	9564	0
10276	Rotgath Stonebeard	Expert Blacksmith	31	31	0	7	9741	0
10277	Groum Stonebeard	Journeyman Blacksmith	25	25	0	7	9740	0
10278	Thrag Stonehoof	Journeyman Blacksmith	24	24	0	7	9742	1.35
10290	Captured Felwood Ooze		30	30	0	10	2236	1
10291	Krysteea	Warrior Trainer	50	50	0	7	2198	1
10292	Rombulus Frostmoon	Dagger Trainer	40	40	0	7	9820	1
10293	Dulciea Frostmoon	Cloth Armor Merchant	51	51	0	7	9822	0
10294	Malakar Frostmoon	Fist Weapons Trainer	40	40	0	7	9824	1
10295	Jennail Mooncaller	Staves Trainer	40	40	0	7	9823	1
10296	Vaelan		54	54	1	2	9643	0
10297	Gerratys Nightrunner	Bow Trainer	40	40	0	7	9825	1
10298	Traelion Shadewhisper	Thrown Weapons Trainer	40	40	0	7	9826	1
10299	Scarshield Infiltrator	Scarshield Legion	54	55	1	7	9642	0
10300	Ranshalla		58	58	0	7	9775	0
10301	Jaron Stoneshaper	Explorers' League	55	55	0	7	9773	0
10302	Krakle		60	60	0	7	9777	0
10303	Storm Shadowhoof		60	60	0	7	9776	1.35
10304	Aurora Skycaller		62	62	0	7	9754	0
10305	Umi Rumplesnicker		57	57	0	7	9780	0
10306	Trull Failbane		55	55	0	7	9779	0
10307	Witch Doctor Mau'ari		55	55	0	7	9774	0
10316	Blackhand Incarcerator	Blackhand Legion	59	60	0	7	9690	0
10317	Blackhand Elite	Blackhand Legion	60	61	1	7	9734	0
10318	Blackhand Assassin	Blackhand Legion	60	61	1	7	9691	0
10319	Blackhand Iron Guard	Blackhand Legion	60	61	1	7	9696	0
10321	Emberstrife		61	61	1	2	6374	0
10322	Riding Tiger (White)		1	1	0	1	9695	0
10323	Murkdeep		19	19	0	7	1079	0
10336	Riding Tiger (Leopard)		1	1	0	1	4805	0
10337	Riding Tiger (Orange)		1	1	0	1	6442	0
10338	Riding Tiger (Gold)		1	1	0	1	9714	0
10339	Gyth	Rend Blackhand's Mount	62	62	1	2	9806	0
10340	Vaelastrasz the Red		62	62	1	2	9912	0
10356	Bayne		10	10	4	3	7892	0
10357	Ressan the Needler		11	11	4	1	9750	0.45
10358	Fellicent's Shade		12	12	4	6	5430	1
10359	Sri'skulk		13	13	4	1	418	0
10360	Kergul Bloodaxe	Warsong Gulch Battlemaster	61	61	1	7	9762	0
10361	Gruul Darkblade	Weaponsmith	52	52	0	7	9761	0
10362	[UNUSED] Gethuxxuz	Thrown Weapon Trainer	40	40	0	7	9766	1
10363	General Drakkisath		62	62	3	2	10115	0
10364	Yaelika Farclaw	Reagents & Poisons	55	55	0	7	9763	0
10365	[UNUSED] Yillixa	Weapon Master	40	40	0	7	9767	1
10366	Rage Talon Dragon Guard		60	61	1	2	9753	0
10367	Shrye Ragefist	Food and Drink	55	55	0	7	9765	0
10368	[UNUSED] Dat'xus	Staves Trainer	40	40	0	7	9764	1
10369	Trayexir	Weapon Merchant	12	12	0	7	9768	0
10370	[UNUSED] Xur'gyl		40	40	0	7	9769	0
10371	Rage Talon Captain		62	62	1	2	8310	0
10372	Rage Talon Fire Tongue		60	61	1	2	8309	0
10373	Xabraxxis		19	19	0	3	2007	0
10374	Spire Spider		57	58	1	1	9755	0
10375	Spire Spiderling		55	56	0	1	9756	0
10376	Crystal Fang		60	60	2	1	9755	0
10377	Elu	Wind Rider Apprentice	28	28	0	7	9901	1.35
10378	Omusa Thunderhorn	Wind Rider Master	55	55	1	7	9771	1.35
10379	Altsoba Ragetotem	Weapon Merchant	55	55	0	7	9770	1.35
10380	Sanuye Runetotem	Leather Armor Merchant	15	15	0	7	9772	1.35
10381	Ravaged Cadaver		56	57	1	6	10974	0
10382	Mangled Cadaver		55	56	1	6	10972	0
10383	Broken Cadaver		55	56	0	6	10970	0
10384	Spectral Citizen		55	56	1	6	10483	0
10385	Ghostly Citizen		56	57	1	6	10478	0
10387	Vengeful Phantom		56	57	0	6	146	0
10388	Spiteful Phantom		58	59	0	6	10700	0
10389	Wrath Phantom		60	61	0	6	10701	0
10390	Skeletal Guardian		55	56	0	6	9789	0
10391	Skeletal Berserker		56	57	0	6	9784	0
10393	Skul		58	58	2	6	2606	0
10394	Black Guard Sentry		58	59	1	6	775	0
10395	Black Guard Warrior		59	60	1	6	775	1
10397	Black Guard Executioner		61	62	1	6	775	1
10398	Thuzadin Shadowcaster		58	59	1	7	10631	0
10399	Thuzadin Acolyte		59	60	0	7	10535	0
10400	Thuzadin Necromancer		60	61	1	7	10539	0
10401	[UNUSED] Thuzadin Shadow Lord		61	62	1	7	2582	1
10402	[UNUSED] Cannibal Wight		57	58	1	6	2582	1
10403	[UNUSED] Devouring Wight		58	59	1	6	2582	1
10404	[UNUSED] Fetid Wight		1	1	1	6	2582	1
10405	Plague Ghoul		57	58	1	6	559	0
10406	Ghoul Ravener		58	59	1	6	10626	0
10407	Fleshflayer Ghoul		59	60	1	6	414	0
10408	Rockwing Gargoyle		57	58	1	6	7533	0
10409	Rockwing Screecher		58	59	1	6	11071	0
10411	Eye of Naxxramas		55	57	0	6	4629	0
10412	Crypt Crawler		58	59	1	6	6841	0
10413	Crypt Beast		59	60	1	6	9758	0
10414	Patchwork Horror		57	58	1	6	1693	0
10415	Ash'ari Crystal		60	60	1	10	9832	0
10416	Bile Spewer		59	60	1	6	9760	0
10417	Venom Belcher		60	61	1	6	12819	0
10418	Crimson Guardsman		57	58	1	7	10492	0
10419	Crimson Conjuror		57	58	1	7	10488	0
10420	Crimson Initiate		57	58	1	7	10496	0
10421	Crimson Defender		58	59	1	7	10500	0
10422	Crimson Sorcerer		58	59	1	7	10504	0
10423	Crimson Priest		58	59	1	7	10508	0
10424	Crimson Gallant		59	60	1	7	10512	0
10425	Crimson Battle Mage		59	60	1	7	10529	0
10426	Crimson Inquisitor		59	60	1	7	10516	0
10427	Pao'ka Swiftmountain		30	30	0	7	9900	1.21
10428	Motega Firemane		28	28	0	7	9902	1.35
10429	Warchief Rend Blackhand		62	62	3	7	9778	0
10430	The Beast		62	62	3	1	10193	0
10431	Gregor Greystone	The Argent Dawn	55	55	0	7	9792	0
10432	Vectus		60	60	1	6	2606	0
10433	Marduk Blackpool		58	58	1	6	10248	0
10435	Magistrate Barthilas		58	58	1	6	10433	0
10436	Baroness Anastari		59	59	1	6	10698	0
10437	Nerub'enkan		60	60	1	6	9793	0
10438	Maleki the Pallid		61	61	1	7	10546	0
10439	Ramstein the Gorger		61	61	1	6	12818	0
10440	Baron Rivendare		62	62	1	6	10729	0
10441	Plagued Rat		55	55	0	8	1141	0
10442	Chromatic Whelp		57	58	0	2	10095	0
10443	[UNUSED] Gustav Montague	Sword Trainer	40	40	0	7	9807	1
10444	[UNUSED] Mallory Welsh	Polearm Trainer	40	40	0	7	9808	1
10445	Selina Dourman	Darkmoon Faire Information	30	30	0	7	9810	0
10446	[UNUSED] Elliott Jacks	Crossbow Trainer	40	40	0	7	9809	1
10447	Chromatic Dragonspawn		59	60	1	2	10094	0
10448	[UNUSED] Rachael Vaccar	Sword Trainer	40	40	0	7	9811	1
10449	Emily Vaccar	Polearm Trainer	40	40	0	7	9813	1
10450	[UNUSED] Paul Burges	Crossbow Trainer	40	40	0	7	9815	1
10451	Sarah Arello	Staves Trainer	40	40	0	7	9812	1
10452	Farbrahm Steelfist	Mace Trainer	40	40	0	7	9816	1
10453	Grimbur Flintaxe	Axe Trainer	40	40	0	7	9814	1
10454	Filliwick Featherfizz	Crossbow Trainer	40	40	0	7	9819	1
10455	Binny Springblade		40	40	0	7	9818	1.15
10456	Prynne		40	40	0	7	9821	1.15
10459	Rend on Drake Visual		1	1	0	2	9723	1
10460	Prospector Ironboot		48	48	0	7	10195	0
10461	Plagued Insect		55	55	0	8	7511	0.2
10463	Shrieking Banshee		57	58	1	6	10728	0
10464	Wailing Banshee		58	59	1	6	8782	0
10466	Styleen Silvercart	Exotic Item Vendor	40	40	0	7	10665	1
10467	Mana Tide Totem		42	42	0	11	4587	0
10468	Felnok Steelspring		54	54	0	7	10655	0
10469	Scholomance Adept		58	59	1	7	11161	0
10470	Scholomance Neophyte		57	58	1	7	11164	0
10471	Scholomance Acolyte		57	58	1	7	11157	0
10472	Scholomance Occultist		58	59	1	7	11157	0
10473	Scholomance Shadowcaster		40	40	0	7	11163	1
10475	Scholomance Student		58	59	1	7	11161	0
10476	Scholomance Necrolyte		57	58	1	7	11161	0
10477	Scholomance Necromancer		58	59	1	7	11163	0
10478	Splintered Skeleton		59	60	1	6	11401	0
10479	Skulking Corpse		59	59	0	6	5432	0
10480	Unstable Corpse		58	59	0	6	10978	0
10481	Reanimated Corpse		58	59	0	6	10975	0
10482	Risen Lackey		1	1	0	6	9786	0
10483	Risen Flayer		40	41	0	6	9786	1
10484	Risen Terror		40	41	0	6	9786	1
10485	Risen Aberration		57	58	0	6	9786	0
10486	Risen Warrior		59	61	1	6	7847	0
10487	Risen Protector		58	60	1	6	11489	0
10488	Risen Construct		58	61	1	6	12074	0
10489	Risen Guard		57	59	1	6	7848	0
10491	Risen Bonewarder		58	59	1	6	11397	0
10492	Risen Shadowmage		41	41	1	6	11397	1
10493	Risen Sorcerer		41	41	0	6	11397	1
10494	Decrepit Ghoul		40	41	0	6	1065	1
10495	Diseased Ghoul		58	59	1	6	519	0
10497	Ragged Ghoul		58	58	1	6	414	0
10498	Spectral Tutor		58	60	1	6	3942	0
10499	Spectral Researcher		58	60	1	6	3942	0
10500	Spectral Teacher		58	61	1	6	3942	0
10502	Lady Illucia Barov		60	60	1	6	11835	0
10503	Jandice Barov		61	61	1	6	11073	0
10504	Lord Alexei Barov		60	60	1	6	11072	0
10505	Instructor Malicia		60	60	1	7	11069	0
10506	Kirtonos the Herald		60	60	1	6	7534	0
10507	The Ravenian		60	60	1	6	10433	0
10508	Ras Frostwhisper		62	62	1	6	7919	0
10509	Jed Runewatcher	Blackhand Legion	59	59	2	7	9686	0
10510	Plagued Slime		44	44	0	8	7763	1
10516	The Unforgiven		57	57	1	6	10771	0
10536	Plagued Maggot		55	55	0	8	9903	0.2
10537	Cliffwatcher Longhorn		55	55	0	7	9899	1.35
10538	Vaelastrasz		60	60	1	2	9909	0
10539	Hagar Lightninghoof		30	30	0	7	10132	1.35
10540	Vol'jin		60	60	3	7	10357	0
10541	Krakle's Thermometer		1	1	0	8	7804	0
10556	Lazy Peon		4	4	0	7	10038	0
10557	Flametongue Totem IV		46	46	0	11	4589	0
10558	Hearthsinger Forresten		57	57	2	6	10482	0
10559	Lady Vespia		22	22	4	7	4979	0
10577	Crypt Scarab		58	58	0	1	10005	0
10578	Bom'bay	Witch Doctor in Training	8	8	0	7	9911	0
10579	Kirtonos the Herald (Spell Visual)		60	60	1	6	9943	1.35
10580	Fetid Zombie		54	56	0	6	4631	0
10581	Young Arikara		20	20	1	1	9913	0.75
10582	Dog	Sire	10	10	0	8	10209	0
10583	Gryfe	Flight Master	55	55	1	7	1233	0
10584	Urok Doomhowl		60	60	2	7	11583	0
10596	Mother Smolderweb		59	59	1	1	9929	0
10598	Smolderweb Hatchling		1	1	0	1	9997	0
10599	Hulfnar Stonetotem		10	10	0	7	9936	1.35
10600	Thontek Rumblehoof		11	11	0	7	9935	1.35
10601	Urok Enforcer		54	55	1	7	11584	0
10602	Urok Ogre Magus		54	55	1	7	11585	0
10603	Hallucination		1	1	0	7	9939	0
10604	Huntress Nhemai		20	20	0	7	9937	0
10605	Scarlet Medic		52	54	0	7	10311	0
10606	Huntress Yaeliura		20	20	0	7	9938	0
10607	[UNUSED] Siralnaya		60	60	1	10	9944	1
10608	Scarlet Priest		55	57	1	7	10332	0
10610	Angus	Dwarven Mortar Team	11	11	0	7	9946	0
10611	Shorty	Dwarven Mortar Team	10	10	0	7	9947	0
10612	Guard Wachabe		45	45	0	7	10958	1.35
10616	Supervisor Raelen		15	15	0	7	10995	0
10617	Galak Messenger		26	26	0	7	9532	0
10618	Rivern Frostwind	Wintersaber Trainers	62	62	0	7	10190	0
10619	Glacier	Rivern's Guardian	50	50	0	1	9954	0
10620	TEST NPC - DBUCKLER		50	50	0	7	7990	1
10636	Pack Kodo		30	30	0	1	7933	0
10637	Malyfous Darkhammer	The Thorium Brotherhood	59	59	0	7	9969	0
10638	Kanati Greycloud		30	30	0	7	10057	1.35
10639	Rorgish Jowl		25	25	4	7	6800	0
10640	Oakpaw		27	27	4	7	5773	0
10641	Branch Snapper		25	25	4	4	8389	0
10642	Eck'alom		27	27	4	4	5561	0
10643	Mugglefin		23	23	4	7	11293	0
10644	Mist Howler		22	22	4	1	165	0
10645	Thalia Amberhide		30	30	0	7	10093	1.25
10646	Lakota Windsong		30	30	0	7	10092	1.25
10647	Prince Raze		32	32	4	3	11331	0
10648	Xavaric		55	55	0	3	2879	0
10656	Guardian Felhunter		30	30	0	3	850	0.7
10657	Corrupted Cat		1	1	0	1	9993	1
10658	Winna's Kitten		1	1	0	1	9990	0
10659	Cobalt Whelp		54	55	0	2	10585	0
10660	Cobalt Broodling		55	56	0	2	10584	0
10661	Spell Eater		54	56	0	2	10583	0
10662	Spellmaw		56	56	1	2	9995	0
10663	Manaclaw		58	58	1	2	9996	0
10664	Scryer		60	60	1	2	6373	0
10665	Junior Apothecary Holland	Royal Apothecary Society	20	20	0	7	9999	0
10666	Gordo		30	30	0	6	10006	0
10667	Chromie		63	63	0	2	10008	1.15
10668	Beaten Corpse		16	16	0	7	10004	0
10676	Raider Jhash		35	35	0	7	10009	0
10678	Plagued Hatchling		57	59	0	2	10007	0
10680	Summoned Blackhand Dreadweaver	Blackhand Legion	59	60	1	7	9670	0
10681	Summoned Blackhand Veteran	Blackhand Legion	59	60	1	7	9686	0
10682	Raider Kerr		35	35	0	7	10010	0
10683	Rookery Hatcher		58	59	1	2	8309	0
10684	Remorseful Highborne		56	56	0	6	11423	0
10685	Swine		3	3	0	8	10015	0
10696	Refuge Pointe Defender		41	45	0	7	4137	0
10697	Bile Slime		59	60	0	10	10029	1
10698	Summoned Zombie		53	54	0	6	10030	1
10699	Carrion Scarab		57	58	0	6	10031	0.4
10716	Belfry Bat		1	1	0	8	10033	0.4
10717	Temporal Parasite		55	57	0	1	10046	0
10718	Shahram		1	1	0	10	10036	0
10719	Herald of Thrall		50	50	0	7	10071	0
10720	Galak Assassin		27	28	0	7	9435	0
10721	Novice Warrior		5	5	0	7	10049	1.35
10736	Unkillable Test Dummy 60 Mage		60	60	0	7	2467	1
10737	Shy-Rotam		60	60	1	1	10113	0
10738	High Chief Winterfall		59	59	1	7	9491	0
10739	Mulgris Deepriver		55	55	0	7	10069	1.62
10740	Awbee		57	57	1	2	6293	1
10741	Sian-Rotam		60	60	1	1	10114	0
10742	Blackhand Dragon Handler	Blackhand Legion	59	60	1	7	10176	0
10756	Scalding Elemental		28	29	0	4	5562	0
10757	Boiling Elemental		27	28	0	4	5561	0
10758	Grimtotem Bandit		25	26	0	7	10223	1.35
10759	Grimtotem Stomper		26	27	0	7	10238	1.35
10760	Grimtotem Geomancer		25	27	0	7	10227	1.35
10761	Grimtotem Reaver		28	28	0	7	10233	1.35
10762	Blackhand Thug		60	60	1	7	10172	0
10776	Finkle Einhorn		60	60	1	7	10089	0
10778	Janice Felstone		5	5	0	6	10129	0
10779	Infected Squirrel		1	1	0	8	10090	0
10780	Infected Deer		5	5	0	8	10091	0
10781	Royal Overseer Bauhaus	Undercity Census	40	40	0	7	10130	0
10782	Royal Factor Bathrilor	Stormwind Census	40	40	0	7	10131	0
10783	Orb of Deception (Orc, Male)		1	1	0	7	1877	1
10784	Orb of Deception (Orc, Female)		1	1	0	7	9886	1
10785	Orb of Deception (Tauren, Male)		1	1	0	7	7626	1
10786	Orb of Deception (Tauren, Female)		1	1	0	7	10052	1
10787	Orb of Deception (Troll, Male)		1	1	0	7	9715	1
10788	Orb of Deception (Troll, Female)		1	1	0	7	9718	1
10789	Orb of Deception (Undead, Male)		1	1	0	7	2860	1
10790	Orb of Deception (Undead, Female)		1	1	0	7	6058	1
10791	Orb of Deception (Dwarf, Male)		1	1	0	7	1891	1
10792	Orb of Deception (Dwarf, Female)		1	1	0	7	10134	1
10793	Orb of Deception (Gnome, Male)		1	1	0	7	4493	1
10794	Orb of Deception (Gnome, Female)		1	1	0	7	7138	1
10795	Orb of Deception (Human, Male)		1	1	0	7	2517	1
10796	Orb of Deception (Human, Female)		1	1	0	7	3143	1
10797	Orb of Deception (NightElf, Male)		1	1	0	7	4180	1
10798	Orb of Deception (Nightelf, Female)		1	1	0	7	2227	1
10799	Warosh	The Cursed	60	60	0	7	763	1
10800	Warosh the Redeemed		60	60	0	7	6704	0
